,Review Number,Reviewer Rating,Review,Result,Rating Result,Label
5001,5002,8,"제 돈 주고 예매했고, 부모님 모시고 보고 왔습니다. 이전에 가족끼리 뮤지컬 캣츠를 보러 간 적이 있기에 이미 스토리, 캐릭터, OST와 친숙해서 무난히 볼 수있던 이점이 있었다고 생각합니다. 평이 극명하게 나뉘는 ...",긍정,긍정,0
5002,5003,10,평점보고 예매 취소하려다가 그냥 보러 갔는데 저는 정말 좋았어요 영화 보면서 내적댄스 발동ㅋㅋㅋ 한번 더 보러가고싶어요!,긍정,긍정,0
5003,5004,10,평이 안좋고 내용이 없다해서 진짜 아무기대도 안하고 봤는데...후반부로 갈수록 캣츠라는 화려한 퍼포먼스와 음악 뒤에 깊은 의미들을 내포한 영화라는 것을 발견한 거 같아요. 그 의미들을 발견하고 싶으신 분들은 적극추천...,긍정,긍정,0
5004,5005,10,연말에 너무나 찰떡이네ㅋㅋㅋ 딱 가족 영화 ㅋㅋㅋ,긍정,긍정,0
5005,5006,10,캐스팅이 미ㅤㅊㅕㅅ어요 ㅎㅎ,긍정,긍정,0
5006,5007,10,오늘 보고 왔는데 너무 재밌었어요!!,긍정,긍정,0
5007,5008,9,저는 넘 재밌게 봤어요,긍정,긍정,0
5008,5009,10,난 지금 보고 나왔는데 왜 저리 혹평이 많은지 잘 모르겠네.. 난 정말 재밌게 보고 나와서 또 보고싶은데.,긍정,긍정,0
5009,5010,10,걱정했지만 평 무시하고 보러갔는데 보길 잘했다는 생각이ㅠㅠㅠㅠ괜히 뮤지컬이 유명한게 아님... 메모리 나올때 진짜 소름ㅜㅜㅠ다시보고 싶다,긍정,긍정,0
5010,5011,8,크리스마스와 너무 잘어울리는 영화,긍정,긍정,0
5011,5012,9,근래 본 영화들 중 가장 특별하지 않았나,부정,긍정,1
5012,5013,10,지루할틈이 없었던~~ 음악만 들어도 훌륭해요!,긍정,긍정,0
5013,5014,10,ㅅㅂ그래도 백두산보단 낫다 떨거지들아,부정,긍정,1
5014,5015,10,정말너무재밌었어요 보는내내눈을뗄수없음,긍정,긍정,0
5015,5016,9,"노래 좋았고, 배우들 연기 좋았고",긍정,긍정,0
5016,5017,10,와 캣츠... 지린다백두산이랑 너무 비교되네염...백두산 10노잼캣츠 갸꿀잼1월 뜨뜻하게 대창갑시다,부정,긍정,1
5017,5018,8,자극적이지 않아 더 좋았다,긍정,긍정,0
5018,5019,2,뮤지컬 보다 훨씬 못한듯,부정,부정,0
5019,5020,2,메모리까지만 듣고나왔다태어나서 영화관에서 중간에 나오기는 처음이다.,부정,부정,0
5021,5022,1,와 알바들아. 인간적으로 양심이란 건 없냐?? 니들 알바비 받는 걸로 함 봐봐라. 직업윤리도 없는 것들.,부정,부정,0
5022,5023,1,영화 보는 내내 징그럽고 흉칙한 모습을 눈뜨고 보기 힘들었어요.가족들과 볼 영화는 절대 아님!걍 옥주현 노래는 좋으니 네이버에서 들으시길..,부정,부정,0
5023,5024,8,캣츠에서 개연성을 찾는 이유는 뭘까..? 그저 뮤지컬을 영화로 옮겨놓은 것인데...현장감을 주는 듯한 카메라워킹이.... 레트로하고 좋았음,부정,긍정,1
5024,5025,1,ㅋㅋㅋㅋ 10점주는 사람들은 공포영화 좋아하는 사람인가보네차라리 100프로 고양이로 cg하던가ㅋㅋㅋㅋ,부정,부정,0
5025,5026,1,여기 재밌다는 사람은 눈이 삐1었나여 진짜 30분 봤는데 사람이 고양이화돼서 이질감 개2쩔고요 하 시이이이이1111ㅤㅂㅘㄹ 고양이로 분장했으면 계속 고양이 하던가 왜 손발은 사람인데;;; 여자주인공은 그나마 봐줄만한데 남...,부정,부정,0
5026,5027,1,이 영화는 딱 이 표현이 어울릴 거 같다. 헐리우드의 긴급조치 19호,부정,부정,0
5027,5028,10,전혀 예상치도 못한 재미와 감동!!,긍정,긍정,0
5028,5029,10,영화데이트 지루하지않고 잼있게 잘봤어요^^,긍정,긍정,0
5029,5030,9,크리스마스에 찰떡인 영화 ㅋㅋ,긍정,긍정,0
5030,5031,10,저는 꽤나 재밌게 감상했습니다.왜 사람들이 징그럽다 하는지는 모르겠지만 그건 개인의취향차이겠죠.하지만 꼭 수준이 보이게  말들을 하시는지..저는 OST들을 들으면서 귀가 호강했고 바퀴벌레는 저도 징그럽긴 했지만 그래...,긍정,긍정,0
5031,5032,4,"정말 시간가는줄모르고봤네요., ..",긍정,부정,1
5032,5033,8,극적인 스토리가 있지는 않지만 오프닝부터 연출과 노래는 너무 좋았다. 개인적으로 배우들이 고양이를 연기했다는 생각에 징그럽지도 않았음,긍정,긍정,0
5034,5035,7,애플힙과 꿀벅지 그리고 노래 제 평점은 7점입니다.,긍정,부정,1
5035,5036,8,재밌는데 왜... 초반에 지루하지만 하이라이트에서는 전율도 있고 재미도 있었습니다,긍정,긍정,0
5039,5040,10,빅토리아 여배우 개이쁨 영화보다가 속으로 와 ㅈㄴ이쁘네 계속나옴,긍정,긍정,0
5040,5041,10,재미있고 감동적입니다.,긍정,긍정,0
5041,5042,10,넘 재밌어요또 보고 싶어요,긍정,긍정,0
5042,5043,10,노래만 들으러 가기 좋음,긍정,긍정,0
5044,5045,10,꽤나 음악이 좋았어요 ~~~,긍정,긍정,0
5045,5046,10,너무 잼ㅤㅎㅣㅆ어요ㅠㅠ이런 영화좋아요ㅠㅠ,긍정,긍정,0
5046,5047,10,"진짜 감동 그 자체,, 끝나자 마자 캣츠 노래 무한반복중",긍정,긍정,0
5047,5048,10,재밌었다. 잘만들었네,긍정,긍정,0
5048,5049,8,부담없이 보기 좋은 영화,긍정,긍정,0
5049,5050,10,배우들보는재미 노래듣는 재미로 극복~,긍정,긍정,0
5050,5051,10,우와 재밌겠다 나도 보고싶다 ㅠㅠ,긍정,긍정,0
5051,5052,10,중간에 조금 지루하긴 하지만 전체적으로 재밌고 영상도 너무 이뻐요,긍정,긍정,0
5052,5053,10,제니퍼 허드슨의 메모리 좋았다! 별다섯개의 몫을 해냈다고 생각함.  그 외에는 약간 지루했음,부정,긍정,1
5053,5054,9,메모리 노래 나올때 눈물이 났다,긍정,긍정,0
5054,5055,10,진짜 인생영화... 기대 이상이에요. 교훈도 있고ㅜㅜ 영화 보는 와중에 '아 이거 몇 번이고 더 봐야겠다' 생각든 건 이 영화가 처음ㅠㅠ,긍정,긍정,0
5055,5056,10,화려한 영상과 화려한 음악신들까지 넘나 볼만했던 영화,긍정,긍정,0
5056,5057,9,너무 멋진 영화~!!! 그래픽 보다보면 안이상하다 ㅋㅋ,긍정,긍정,0
5057,5058,10,오늘 개봉일에 보고 왔는데 인생뮤지컬 영화가 될 정도로 너무 좋았다.악평 한 사람들은 도대체 뭘 보고 온건지.,긍정,긍정,0
5058,5059,10,"원작이 너무 대단해서, 톰후퍼가 애썼어요 ㅋㅋ 즐겁게 봤어요.  원작부터 등장인물 많고, 좀 복잡하고 기승전결이 확실하진 않고, 잔잔 익살들이 많은 이야기라서요. 기승전결! 빰! 좋아하는 분들은 안 맞을 거에요.",긍정,긍정,0
5060,5061,6,좋은점수를 줄수는 없는 잘만든 영화라 할순 없지만 적어도 82년 김지영이나 백두산같은  헬조선표 국뽕 영화들 보다는 훌륭하다,긍정,부정,1
5061,5062,7,큰 기대를 안 하고 봐서 그런지 생각보단 괜찮았다... 근데 디자인 팀들은 다 모가지 해야할듯,긍정,부정,1
5064,5065,10,원래 뮤지컬좋아하는데캣츠는 별로였다는 인식이 계속있었는데익숙한배우들도 반가웠고 ost도 너무 좋았어요,긍정,긍정,0
5065,5066,10,셰인을 잇는 영화입니다,긍정,긍정,0
5066,5067,6,영상미는 나름 괜찮아요. 사운드 빵빵한곳에서 봐야 노래 듣는 맛이라도 있을것 같아요.,긍정,부정,1
5067,5068,7,별생각없이 보면 생각보다 나쁘지 않음,긍정,부정,1
5068,5069,9,"난 감동해서 울면서 봤음. 소설 크리스마스 캐럴처럼 인생을 돌아보게 만드는 작품임. 단 뮤지컬을 평소에 즐겨보고, 고양이에대한 애정이 있다면 보길 권하지만 뮤지컬 안봐본사람은 봐도 느끼기 힘들지 않을까? 보통 뮤지컬...",긍정,긍정,0
5069,5070,10,"악평이 많아서 깜짝 놀랐네요. 악평 알바도 푸나봐요.기대 이상이었고 훨씬 더 더 뛰어났어요. 실사같은 놀라운 3d 페이스에 음악, 율동 어느 것 하나 부족할 것 없이 뛰어납니다. 정말 감동 받아서 울었어요. 뮤지컬이...",긍정,긍정,0
5070,5071,10,탭댄스 발레 볼거리가 많아요. 뮤지컬 보러 가야겠어요!!,긍정,긍정,0
5071,5072,10,허드슨양의 메모리를 듣는 것으로도 티켓값은 하고도 남습니다.공연 보다는 약하지만 만원으로 캣츠를 접할 수 있는 건 행운이 아닐까요? 내한공연때 젤리클석 십육만원정도 한것 같은데요.그것도 몇번씩 본 사람 많습니다.연말...,긍정,긍정,0
5072,5073,10,여러분! 이런 영화는 널리 퍼뜨려야 합니다!,부정,긍정,1
5073,5074,10,엥 난 재밌었는데.. 가끔 사람손 나올 때랑 뛰는 장면에서 와이어 장치 cg로 없앤 티가 좀 나는 거 빼고는 다 좋았어요 노래도 좋고 그냥 뮤지컬 한 편 싸게 본 느낌,긍정,긍정,0
5074,5075,9,약간 기괴한 모습이 호불호 갈릴 만 한데 캣츠는 이런 맛에 보는거라 생각함ㅋㅋ...  줄거리는 없지만 노래랑 춤 감상만으로 개인적으로 충분했음,긍정,긍정,0
5075,5076,8,왜 미국내 평가가 나빴는지 믿어지지않네요.인생 뮤지컬 영화입니다~,긍정,긍정,0
5076,5077,8,사운드 좋은 영화관에서 보세요~노래들 넘~ 좋고 주연 빅토리아 매력있어요. 런던배경 영상도 괜찮고 곳곳에 즐길거리가 많아요~ 뮤지컬 팬들께 추천해요~ 혹평에도 불구하고 봤는데 보길 잘했다는 생각이네요..절대 1점짜리...,긍정,긍정,0
5077,5078,10,진짜..노래만 들었는데..울컥할 정도로 노래가 미쳤습니다..ㄷㄷ 특히 매모리 대박이에요ㅠㅠㅠ진짜 한 번더 보고싶네요!! 다들 연기 넘 잘하십니다ㅠㅠ,긍정,긍정,0
5078,5079,10,뮤지컬 캣 츠  최고 걸작 ^____^드디어 영화로 감독님 존경,긍정,긍정,0
5079,5080,10,뮤지컬도 봤는데 영화 볼만합니다 OST는 당연히 좋고 스토리전달도 오히려 전 잘됐던거 같습니다. 재밌어요~ 감동도 있고!,긍정,긍정,0
5080,5081,10,아니 데체 뭐가 징그럽고 노잼이라는건지...이해가 안되네요,부정,긍정,1
5081,5082,10,"역시 캣츠는 최고,, 나를 웃게도 울게도 해준 젤리클 캣츠",긍정,긍정,0
5082,5083,10,레미제라블 처럼 뛰어나지는 않지만 고양이 인간들과 음악을 잘 표현했다 성탄절 영화 중에 가장 최고의 영화 인 것 같다 백두산 시동 보다는 재밌다,긍정,긍정,0
5083,5084,10,오리지날 내한팀 뮤지컬 2번보고 오늘 영화보고왔어요~~어차피 내용은 고양이 소개인거 알고 간거고..아는 노래와 고양이가 나올때마다 노래 따라부르고 넘 좋았어요~~노래 알고 가면 더 재미있어요~지루하다 하시는분들 컷츠...,긍정,긍정,0
5084,5085,8,아주 주옥같은 영화입니다,긍정,긍정,0
5085,5086,9,"저는 지루할걸 각오하고 봤는데, 기괴함이 오하려 저한텐 신선했고, 개인적으로는 잘 만든 영화라고 생각합니다.",긍정,긍정,0
5086,5087,8,"왜 이 영화가 평점 7도 안되는지가 의문.. 볼거리도 다양하고 고양이들 특유의 움직임도 잘 표현해냈는데, 신기하네요. 기대없이 봤지만 개인적으로 저는 재밌게 봤어요.",긍정,긍정,0
5087,5088,9,20여년전에 뮤지컬로 봤기 때문에 내게는 감동이 있었지만처음 본 사람들은 글쎄...?  감동 포인트를 찾기가 어려울지도...저는 2시간 내내 재밌게 봤습니다!딸아이는 이번에 처음 봤는데... 또 보러 오자고 그러네요...,긍정,긍정,0
5088,5089,8,처음에는 쫌지루했는데 중간부부터는 지루할틈이 없더라구요..배우한명한명  춤과노래  너무멋져요제니퍼허드슨이 메모리노래를 부를때는 눈물까지..ㅠㅜ다시한번 또 보려구요.♡♡,긍정,긍정,0
5089,5090,10,이영화너무재밌고 음억도너무좋네요이영화추천함ㅎㅎ,긍정,긍정,0
5091,5092,7,뭐 저도 재미없게 보긴 했지만...뮤지컬 캣츠가 뭔지 모르고 보신분들이 좀 많은듯.... 고양이들 소개하다가 메모리부르고 끝이라니요... 원래 캣츠가 고양이들을 소개하는 내용인데... ㅋㅋㅋ 물론 나도 만족하며 보지...,부정,부정,0
5092,5093,10,"The Cats musical movie was fun or good, sings and dances well.",부정,긍정,1
5093,5094,10,노래 너무 좋던데... 저는 또 보려구요,긍정,긍정,0
5094,5095,10,꿀잼입니다 꼭보세용 ㅎㅎㅎ,긍정,긍정,0
5095,5096,10,맥캐비티 맥캐비티 맥캐비티,부정,긍정,1
5097,5098,10,이거뮤지컬영화 앱으로 나왔음좋겠다 ^^,부정,긍정,1
5099,5100,10,뮤지컬을 봤기때문에큰 기대는 안했다또 다른 볼거리배우들의 몸짖 하나하나정말 몰입해서 봤다조용히 다시 보고 싶은 영화 ~,긍정,긍정,0
5100,5101,10,실제로 개봉당일 본 관람객입니다. 예고가 너무 재미있어서 엄청 기대하고 봤는데 저는 정말 재밌게 잘 봤습니다. 호불호가 갈릴 것이라고는 생각했지만 뮤지컬 영화좋아하시는 분들은 재미있게 보실 수 있을것 같습니다.,긍정,긍정,0
5101,5102,10,크리스마스에 맞춰서 개봉해준덕에 저와 같은 동지들이 늘거같네요. 커플들에게 너무너무 추천하는 영화이고 솔로들은 보지마세요,긍정,긍정,0
5102,5103,10,다양한 춤과 명곡들. 한편의 값비싼 뮤지컬을 본듯해서 좋았다. 잼있었다.,긍정,긍정,0
5103,5104,10,뮤지컬에서 별로 비중이 없었던 빅토리아가 주인공이 된 점에서 색다름을 느꼈고 미스터펠리스와 빅토리아 커플이 사랑스러워 재미있게 보았다.,긍정,긍정,0
5104,5105,10,해외 평점이고 뭐고 .. 원작 세번봤는데 재밌던데요   애초에 원작이 스토리가 ㅤㅇㅏㅄ이 자기소개 하다 끝나는데 내용으로 까는 리플은 미개하네요  조커같은 중2병 홍대충 영화나 보세요 가서,부정,긍정,1
5105,5106,10,초반에 지루할수 있긴합니다 캐릭터설명이라 웃긴게 나는 발레표현을 저질스럽게 보는게 이해 않되고 캣츠가 고양이 관점인데 포크 나이프들고 고기를 썰어먹어야함? 솔직히 12월 영화 본것중에 캣츠가 제일 감동이였음,긍정,긍정,0
5106,5107,6,춤과 음악만으로도 재미있게 봤습니다.,긍정,부정,1
5107,5108,10,사람들이 전부 욕해도 나는 진짜 너무 좋았음.. 4일전에 처음 보고 오늘 재관람함. 또 볼 의향 넘쳐남. 예고편 보고 고양이 징그럽다고 생각 안한 사람들은 한번 봐보면 의외로 취향에 맞을 수도 있음. 불호인 사람들 ...,긍정,긍정,0
5108,5109,10,이 영화 엄청 재미있음이거 재미없다는 사람 유행 모르는검 이거 연출하기 얼마나 힘든데완전 요즘사람들은 좀 이상한데하지만 자기 취향입니까...하지만 너무 재미있다,긍정,긍정,0
5109,5110,10,두번 볼 의향있습니다!!,긍정,긍정,0
5110,5111,10,제 발재미있어요 봐주세요..시간 안가는줄 알고 봤어요너무 재미있어서 눈뽕했어요카메라 핸들이 격동적이여서 저의 눈알이 사시가 될정도로 눈운동도 잘되요저만 볼수 없으니 꼭 보세요,긍정,긍정,0
5111,5112,10,"재밌기만 하구만, 악평 다는 사람들 대체 얼마나 더 원하는겨? 참나",긍정,긍정,0
5112,5113,10,"세련된 의상과 특수분장, 영상미에 연기와 무용테크닉! 배우들의 섬세한 표정과 감정연기가 너무 돋보였다. 예술성을 이해못하고 군무가 율동이라느니 홀딱벗고 춤춘다느니하는 사람들 정말 안습이다.",긍정,긍정,0
5113,5114,9,캣츠 뮤지컬 본 사람들은 정말 재밌게 볼거고 평소 뮤지컬 관심 1도 없는 사람들은 평점 1이나 주겠지..난 뮤지컬 무대 가운데서 완전 생동감 있게 보는 느낌이었음ㅋㅋ,긍정,긍정,0
5114,5115,10,"뮤지컬은 안봤지만, 영화너무재밌네요.맘마미아,나나랜드를 잇는 뮤지컬영화의 대작인거같아요. 감동도 있고, 크리스마스이브가 행복했습니다^^",긍정,긍정,0
5115,5116,10,"연말에 보러 가기 딱 좋은 영화 뮤지컬 영화라 노래도 넘넘 좋고 여운이 길게 남아서 낼 또 보러 걸거임,, =3",긍정,긍정,0
